,tweet_id,retweet_count,favorite_count,followers_count
378,813217897535406080,6891,17805,9228928
379,813202720496779264,1719,8832,9228928
380,813187593374461952,4082,18988,9228928
381,813172488309972993,1818,8866,9228928
382,813157409116065792,2075,7425,9228928
383,813142292504645637,2260,8146,9228928
384,813127251579564032,2928,11290,9229348
385,813112105746448384,2580,9867,9228928
386,813096984823349248,3419,10113,9228928
387,813081950185472002,2616,9491,9228928
388,813066809284972545,1850,7600,9228928
389,813051746834595840,6902,20066,9228928
390,812781120811126785,1792,7199,9228928
391,812709060537683968,1364,6340,9228928
392,812503143955202048,1156,5792,9228928
393,812466873996607488,1809,7628,9228928
394,812372279581671427,3456,13039,9228928
395,811985624773361665,1320,6964,9228928
396,811744202451197953,1491,7213,9228928
397,811627233043480576,2877,12158,9228928
398,811386762094317568,6030,19994,9228928
399,810984652412424192,1345,5089,9229404
400,810896069567610880,1653,8610,9228928
401,810657578271330305,2487,10498,9228928
402,810284430598270976,10561,33573,9228928
403,810254108431155201,3192,14096,9228928
404,809920764300447744,3711,14899,9228928
405,809448704142938112,1380,6658,9228928
406,809220051211603969,5291,19044,9228928
407,809084759137812480,3331,12659,9228928
408,808838249661788160,2881,9715,9228928
409,808733504066486276,2041,7559,9228928
410,808501579447930884,2469,10852,9228928
411,808344865868283904,19588,40471,9228928
412,808106460588765185,2082,8463,9228928
413,808001312164028416,3339,11954,9228928
414,807621403335917568,3416,13965,9228928
415,807106840509214720,52046,112452,9228928
416,807010152071229440,3667,12595,9228928
417,806629075125202948,32602,71121,9228928
418,806576416489959424,1840,4686,9228928
419,806542213899489280,2233,9792,9228928
420,806219024703037440,1142,6179,9228928
421,805932879469572096,1817,7945,9228928
422,805826884734976000,1725,6291,9228928
423,805520635690676224,1566,5527,9228928
424,805487436403003392,2388,8416,9228928
425,805207613751304193,1634,7538,9228928
426,804738756058218496,3620,13089,9228928
427,804475857670639616,1906,5893,9228928
428,804026241225523202,15150,42367,9228928
429,803773340896923648,2598,9631,9228928
430,803638050916102144,3916,10448,9228928
431,803380650405482500,1779,7453,9228928
432,803276597545603072,2310,9624,9228928
433,802952499103731712,1894,8641,9228928
434,802600418706604034,1389,6823,9228928
435,802572683846291456,2376,8590,9228928
436,802323869084381190,5520,15466,9228928
437,802239329049477120,2474,8723,9228927
438,801958328846974976,1608,7423,9228927
439,801538201127157760,1970,7887,9228927
440,801285448605831168,780,5802,9228927
441,801167903437357056,5558,23365,9228927
442,801115127852503040,1994,7739,9228927
443,800751577355128832,2656,10162,9228927
444,800513324630806528,2848,12609,9229347
445,800459316964663297,2073,9117,9228927
446,800388270626521089,2644,10694,9228927
447,800141422401830912,2408,14634,9228927
448,800018252395122689,12406,27093,9228927
449,799757965289017345,2023,8043,9228927
450,799422933579902976,1814,7755,9228927
451,799297110730567681,2587,9460,9228927
452,799063482566066176,2358,7746,9228927
453,798933969379225600,4186,12514,9228927
454,798925684722855936,1373,7217,9228927
455,798209839306514432,2436,10006,9228927
456,797971864723324932,2911,11059,9228927
457,797545162159308800,4647,13988,9228927
458,797236660651966464,6201,19079,9228927
459,796865951799083009,1845,7373,9228927
460,796759840936919040,2862,11299,9228927
461,796484825502875648,1665,7251,9228927
462,796387464403357696,3917,10539,9228927
463,796149749086875649,13471,30760,9228927
464,796125600683540480,1696,4766,9228927
465,796116448414461957,2267,8715,9228927
466,796080075804475393,2183,8083,9228927
467,796031486298386433,3523,10361,9228927
468,795464331001561088,22129,47129,9228927
469,795400264262053889,2699,9589,9228927
470,795076730285391872,5140,15456,9228927
471,794926597468000259,2177,9759,9228927
472,794332329137291264,2553,9220,9228927
473,794205286408003585,3138,8841,9228927
474,793962221541933056,4619,16038,9228927
475,793845145112371200,1757,8838,9228927
476,793601777308463104,1525,7640,9228927
477,793500921481273345,2249,10203,9228927
478,793286476301799424,8655,23522,9228927
479,793271401113350145,2267,8323,9228927
480,793256262322548741,7874,19071,9228927
481,793241302385262592,3106,10062,9228927
482,793226087023144960,2737,9355,9228927
483,793210959003287553,2628,8543,9228927
484,793195938047070209,5319,14554,9228927
485,793180763617361921,1876,6616,9228927
486,793165685325201412,2639,8981,9228927
487,793150605191548928,1603,5901,9228927
488,793135492858580992,2373,6132,9228927
489,793120401413079041,3709,12119,9228927
490,792913359805018113,3738,13699,9228927
491,792883833364439040,4044,10800,9228927
492,792773781206999040,1586,7061,9228927
493,792394556390137856,4045,12811,9229403
494,792050063153438720,1683,6835,9228927
495,791774931465953280,20916,43043,9228927
496,791672322847637504,2947,11237,9228927
497,791406955684368384,3888,12583,9228927
498,791312159183634433,2386,8388,9228927
499,790987426131050500,2003,9378,9228952
500,790946055508652032,4419,15974,9228952
501,790698755171364864,1818,7874,9228952
502,790581949425475584,6703,19714,9228952
503,790337589677002753,1785,7487,9228952
504,790277117346975746,2981,11996,9228952
505,789986466051088384,2168,8874,9228952
506,789903600034189313,3906,9867,9228952
507,789628658055020548,1660,7148,9228952
508,789599242079838210,1806,6428,9228952
509,789530877013393408,3180,11183,9228952
510,789314372632018944,2157,8258,9228952
511,789268448748703744,2464,8729,9228952
512,789137962068021249,2628,9301,9228952
513,788908386943430656,11786,26279,9228952
514,788765914992902144,9738,26120,9228952
515,788412144018661376,4968,14825,9228952
516,788178268662984705,1989,6941,9228952
517,788150585577050112,1208,5833,9229337
518,788039637453406209,1241,5834,9229337
519,787810552592695296,2862,8211,9228952
520,787717603741622272,2607,9791,9228952
521,787397959788929025,2693,10418,9228952
522,787322443945877504,1638,7454,9228952
523,786963064373534720,7502,25475,9228952
524,786709082849828864,5775,17484,9228952
525,786664955043049472,2384,10124,9228952
526,786595970293370880,2954,9061,9228952
527,786363235746385920,3248,10359,9228952
528,786286427768250368,2668,7611,9228952
529,786233965241827333,4427,14523,9228952
530,785927819176054784,3013,10902,9228952
531,785872687017132033,1686,6389,9228952
532,785639753186217984,2115,7524,9228952
533,785533386513321988,1853,8657,9228952
534,785515384317313025,1179,5851,9228952
535,785264754247995392,1528,6947,9228952
536,785170936622350336,4534,11457,9228952
537,784826020293709826,3026,9629,9228952
538,784517518371221505,2378,8571,9228952
539,784431430411685888,1194,5478,9228952
540,784183165795655680,7528,19090,9228952
541,784057939640352768,10423,28312,9228952
542,783839966405230592,10128,28592,9228952
543,783821107061198850,1839,7035,9228952
544,783695101801398276,3013,9934,9228952
545,783466772167098368,2089,8044,9228952
546,783391753726550016,5126,16106,9228952
547,783334639985389568,10954,27682,9228952
548,783085703974514689,2038,7795,9228952
549,782969140009107456,6943,23004,9228952
550,782747134529531904,1330,7127,9228952
551,782722598790725632,5049,16417,9228952
552,782598640137187329,1775,7444,9228952
553,782305867769217024,5166,15829,9228952
554,781955203444699136,3164,10649,9228952
555,781661882474196992,2544,9942,9228952
556,781655249211752448,1063,3813,9228952
557,781524693396357120,5186,19734,9228952
558,781308096455073793,2396,6798,9228952
559,781251288990355457,1946,7973,9228952
560,781163403222056960,2599,9347,9228952
561,780931614150983680,6800,20620,9228952
562,780858289093574656,1881,6866,9228952
563,780800785462489090,1208,5229,9228952
564,780601303617732608,3136,11522,9228952
565,780543529827336192,1640,5990,9228952
566,780459368902959104,1011,5039,9228952
567,780192070812196864,2108,8270,9229337
568,780074436359819264,4613,11511,9228952
569,779834332596887552,6545,17873,9228952
570,779377524342161408,2912,8325,9228952
571,779056095788752897,4243,14032,9228952
572,778990705243029504,6694,18881,9228952
573,778764940568104960,339,825,9228952
574,778748913645780993,1217,6513,9228952
575,778650543019483137,1399,5449,9228952
576,778624900596654080,944,4366,9228952
577,778408200802557953,4036,12952,9228952
578,778383385161035776,1025,5541,9228952
579,778286810187399168,3089,9829,9228952
580,778039087836069888,2485,8039,9228952
581,778027034220126208,1501,6238,9228952
582,777885040357281792,1525,6036,9228952
583,777684233540206592,2745,10702,9228952
584,777621514455814149,2353,8289,9228952
585,777189768882946048,4014,13425,9228952
586,776813020089548800,1124,4638,9228952
587,776477788987613185,2581,8311,9228952
588,776218204058357768,14822,28298,9228952
589,776201521193218049,2354,9078,9228952
590,776113305656188928,4061,11201,9228952
591,776088319444877312,142,1729,9228952
592,775842724423557120,2482,11124,9228952
593,775733305207554048,3728,13188,9228952
594,775729183532220416,4316,12355,9228952
595,775364825476165632,2741,6993,9229395
596,775350846108426240,3649,9642,9228952
597,775085132600442880,4411,14751,9228952
598,774757898236878852,1668,8200,9228952
599,774639387460112384,1621,6400,9228952
600,774314403806253056,5127,20687,9228952
601,773985732834758656,3605,10229,9228952
602,773922284943896577,1634,6102,9228952
603,773704687002451968,1507,6277,9228952
604,773670353721753600,1234,5092,9228952
605,773547596996571136,5734,20964,9228952
606,773308824254029826,7009,22169,9228952
607,773247561583001600,3032,8960,9228952
608,773191612633579521,3836,9468,9228952
609,772877495989305348,3602,8099,9228952
610,772826264096874500,2225,7623,9228952
611,772581559778025472,1595,6162,9228952
612,772193107915964416,1301,5714,9228952
613,772152991789019136,1061,3618,9228952
614,772117678702071809,691,3575,9228952
615,772114945936949249,441,2600,9228952
616,772102971039580160,873,3795,9228952
617,771908950375665664,1766,6229,9228952
618,771770456517009408,3164,11390,9228952
619,771500966810099713,2436,7836,9228952
620,771380798096281600,4713,9980,9228952
621,771136648247640064,2730,8678,9228952
622,771102124360998913,1343,5910,9228952
623,771014301343748096,1548,6532,9228952
624,770787852854652928,1112,4653,9228952
625,770772759874076672,1333,4925,9228952
626,770655142660169732,1675,6972,9228952
627,770414278348247044,1941,5993,9228952
628,770293558247038976,1364,5890,9228952
629,770069151037685760,2136,7204,9228952
630,769940425801170949,8900,29505,9228952
631,769695466921623552,1570,6098,9228952
632,769212283578875904,1610,5114,9228952
633,768970937022709760,6045,13514,9228952
634,768855141948723200,831,3967,9228952
635,768609597686943744,1111,3889,9228952
636,768596291618299904,1195,4767,9228952
637,768473857036525572,3179,12868,9228952
638,768193404517830656,3290,10267,9228952
639,767884188863397888,1272,4499,9228952
640,767754930266464257,4997,15116,9228952
641,767500508068192258,2167,7102,9228952
642,767191397493538821,3498,11617,9228952
643,767122157629476866,2670,9617,9228952
644,766793450729734144,1263,4787,9228952
645,766693177336135680,735,3815,9228952
646,766423258543644672,1464,5677,9228952
647,766313316352462849,1745,6390,9228952
648,766069199026450432,786,3979,9228952
649,766008592277377025,464,3568,9228952
650,765719909049503744,2008,6857,9228952
651,765669560888528897,1140,4897,9228952
652,765395769549590528,3134,25316,9228952
653,765371061932261376,2020,6737,9228952
654,765222098633691136,3138,11002,9228952
655,764857477905154048,1656,6128,9228952
656,764259802650378240,1408,5682,9228952
657,763837565564780549,3849,11851,9228952
658,763183847194451968,1378,5097,9228952
659,763103485927849985,2143,6985,9228952
660,762699858130116608,3343,11449,9228952
661,762471784394268675,5961,10587,9228952
662,762464539388485633,3877,9715,9228952
663,762316489655476224,1031,4531,9228952
664,762035686371364864,14393,29985,9229337
665,761976711479193600,1847,5091,9228952
666,761745352076779520,800,4058,9228952
667,761672994376806400,26962,46612,9228952
668,761599872357261312,1109,3914,9228952
669,761334018830917632,1351,4870,9228952
670,761292947749015552,1011,4238,9228952
671,761227390836215808,1459,5038,9228952
672,761004547850530816,3238,10726,9228952
673,760893934457552897,900,3599,9228952
674,760656994973933572,1762,6219,9228952
675,760641137271070720,1197,4717,9228952
676,760539183865880579,3367,7130,9228952
677,760521673607086080,1294,3960,9228952
678,760290219849637889,10647,25291,9228952
679,760252756032651264,805,3737,9228952
680,760190180481531904,1664,5396,9228952
681,759943073749200896,1940,5587,9228952
682,759846353224826880,1816,6341,9228952
683,759793422261743616,1772,5621,9228952
684,759557299618865152,1114,4429,9228952
685,759447681597108224,2290,8007,9228952
686,759446261539934208,457,1577,9228952
687,759197388317847553,1813,5744,9228952
688,759099523532779520,3853,13727,9228952
689,759047813560868866,1859,6121,9228952
690,758854675097526272,851,3357,9228952
691,758828659922702336,3579,10580,9228952
692,758740312047005698,1507,5413,9228952
693,758474966123810816,925,3581,9228952
694,758467244762497024,2041,4509,9228952
695,758405701903519748,1772,4901,9229395
696,758355060040593408,974,3178,9228952
697,758099635764359168,9222,17860,9228952
698,758041019896193024,344,2549,9228952
699,757741869644341248,3049,6463,9228952
700,757725642876129280,1119,4273,9228952
701,757611664640446465,1015,4320,9228952
702,757596066325864448,965,4098,9228952
703,757400162377592832,6365,14237,9228952
704,757393109802180609,1591,5482,9228952
705,757354760399941633,1307,4240,9228952
706,756998049151549440,1847,5907,9228952
707,756939218950160384,1853,6266,9228952
708,756651752796094464,1200,4743,9228952
709,756526248105566208,3323,9772,9228952
710,756303284449767430,1017,3725,9228952
711,756288534030475264,16437,41524,9228952
712,756275833623502848,1418,6026,9228952
713,755955933503782912,2655,6869,9228952
714,755206590534418437,4943,15420,9228952
715,755110668769038337,10266,19893,9228952
716,754856583969079297,2322,6489,9228952
717,754747087846248448,481,2431,9228952
718,754482103782404096,1809,4975,9228952
719,754449512966619136,677,3527,9228952
720,754120377874386944,2183,7443,9228952
721,753655901052166144,2009,5491,9228952
722,753420520834629632,3261,7395,9228952
723,753398408988139520,1750,5395,9228952
724,753375668877008896,2151,7200,9228952
725,753294487569522689,965,3149,9228952
726,753039830821511168,19323,34836,9228952
727,753026973505581056,884,3688,9228952
728,752932432744185856,6344,11838,9228952
729,752917284578922496,1452,6546,9228952
730,752682090207055872,1472,5645,9228952
731,752660715232722944,1441,4108,9228952
732,752568224206688256,2104,5151,9228952
733,752519690950500352,3186,6905,9228952
734,752334515931054080,1015,3617,9228952
735,752173152931807232,1685,5581,9228952
736,751950017322246144,841,2873,9228952
737,751937170840121344,1209,4861,9228952
738,751830394383790080,1805,5468,9228952
739,751793661361422336,2646,5443,9228952
740,751598357617971201,2851,7472,9228952
741,751583847268179968,1011,4133,9228952
742,751538714308972544,1156,4758,9228952
743,751456908746354688,926,3033,9228952
744,751251247299190784,5432,11824,9228952
745,751205363882532864,1681,5944,9228952
746,751132876104687617,1195,4769,9228952
747,750868782890057730,1260,4497,9228952
748,750719632563142656,4623,12361,9228952
749,750506206503038976,1064,4172,9228952
750,750429297815552001,3950,12372,9228952
751,750383411068534784,1046,4294,9228952
752,750147208377409536,880,2939,9228952
753,750132105863102464,1193,3401,9228952
754,750117059602808832,1219,4092,9228952
755,750101899009982464,779,2864,9228952
756,750086836815486976,496,2041,9228952
757,750071704093859840,3054,7308,9228952
758,750056684286914561,830,2970,9228952
759,750041628174217216,570,2983,9228952
760,750026558547456000,726,2551,9228952
761,750011400160841729,827,3028,9228952
762,749996283729883136,763,2856,9228952
763,749981277374128128,2290,4810,9228952
764,749774190421639168,1226,4387,9228952
765,749417653287129088,1523,5726,9228952
766,749403093750648834,495,2459,9228952
767,749395845976588288,3184,8006,9228952
768,749317047558017024,2061,5137,9228952
769,749075273010798592,1905,5397,9228952
770,749064354620928000,1423,4528,9228952
771,749036806121881602,733,2899,9228952
772,748977405889503236,3158,10111,9228952
773,748932637671223296,2077,5446,9228952
774,748705597323898880,884,2607,9228952
775,748699167502000129,1465,4448,9228952
776,748692773788876800,1236,3972,9228952
777,748575535303884801,1824,5677,9229337
778,748568946752774144,616,2068,9228952
779,748346686624440324,1134,4897,9228952
780,748337862848962560,3762,7110,9228952
781,748324050481647620,701,3476,9229337
782,748307329658011649,661,3470,9228952
783,748220828303695873,7178,13238,9228952
784,747963614829678593,1971,5425,9228952
785,747933425676525569,2372,6222,9228952
786,747885874273214464,885,2739,9228952
787,747844099428986880,681,2652,9228952
788,747816857231626240,1067,4528,9228952
789,747648653817413632,5369,12052,9228952
790,747600769478692864,524,2183,9228952
791,747594051852075008,956,3447,9228952
792,747512671126323200,1489,5165,9228952
793,747461612269887489,955,3626,9228952
794,747439450712596480,1762,5071,9228952
795,747219827526344708,1454,4929,9228952
796,747204161125646336,840,3147,9228952
797,747103485104099331,3656,8950,9228952
798,746872823977771008,1964,5615,9228952
799,746790600704425984,1474,4545,9228952
800,746757706116112384,3581,8919,9228952
801,746726898085036033,1652,5675,9228952
802,746542875601690625,1757,4721,9228952
803,746507379341139972,996,4368,9228952
804,746369468511756288,1501,5809,9228952
805,746131877086527488,2018,6437,9228952
806,746056683365994496,753,3347,9228952
807,745789745784041472,971,3717,9228952
808,745712589599014916,2148,6551,9228952
809,745433870967832576,2330,6597,9228952
810,745422732645535745,2215,8000,9228952
811,745314880350101504,2506,6648,9228952
812,745074613265149952,3209,7326,9228952
813,745057283344719872,2070,6811,9228952
814,744995568523612160,571,2771,9228952
815,744971049620602880,2461,7352,9228952
816,744709971296780288,1453,5259,9228952
817,744334592493166593,1951,6374,9228952
818,744234799360020481,71231,145666,9228952
819,744223424764059648,329,1543,9228952
820,743980027717509120,1012,3927,9228952
821,743895849529389061,888,3428,9228952
822,743609206067040256,1280,4187,9228952
823,743595368194129920,6004,17086,9228952
824,743545585370791937,869,3300,9228952
825,743510151680958465,3440,7457,9228952
826,743253157753532416,1130,3959,9228952
827,743222593470234624,1760,5781,9228952
828,743210557239623680,1248,3579,9228952
829,742534281772302336,3302,6603,9228952
830,742528092657332225,1806,4138,9228952
831,742465774154047488,3627,6802,9228952
832,742423170473463808,3460,9171,9228952
833,742385895052087300,1790,6339,9228952
834,742161199639494656,1255,4025,9228952
835,742150209887731712,1419,4754,9228952
836,741793263812808706,1393,4244,9228952
837,741743634094141440,2527,7598,9228952
838,741438259667034112,754,3442,9228952
839,741303864243200000,2953,8206,9228952
840,741099773336379392,5063,9301,9228952
841,741067306818797568,2834,8932,9228952
842,740995100998766593,2495,5877,9228952
843,740711788199743490,872,3168,9228952
844,740699697422163968,715,2674,9228952
845,740676976021798912,6259,16968,9228952
846,740373189193256964,12226,32838,9228952
847,740365076218183684,391,2274,9228952
848,740359016048689152,801,3064,9228952
849,740214038584557568,1799,6236,9228952
850,739979191639244800,5420,18646,9228952
851,739932936087216128,991,3792,9228952
852,739844404073074688,799,3551,9228952
853,739623569819336705,1248,3517,9228952
854,739606147276148736,1502,5034,9228952
855,739544079319588864,19410,36727,9228952
856,739485634323156992,2661,6639,9228952
857,739238157791694849,53253,107887,9228952
858,738885046782832640,1054,3525,9228952
859,738883359779196928,726,3064,9228952
860,738537504001953792,1408,4737,9228952
861,738402415918125056,748,3036,9228952
862,738184450748633089,1117,4005,9228952
863,738166403467907072,3058,8143,9229395
864,738156290900254721,587,2307,9228952
865,737826014890496000,1622,4874,9228952
866,737800304142471168,3190,9334,9228952
867,737678689543020544,1215,4670,9228952
868,737445876994609152,4100,9523,9228952
869,737322739594330112,744,3349,9228952
870,737310737551491075,6791,13627,9228952
871,736736130620620800,1557,3923,9228952
872,736392552031657984,6708,16475,9228952
873,736365877722001409,1124,3703,9229395
874,736225175608430592,2562,7555,9228952
875,736010884653420544,2726,7313,9228952
876,735991953473572864,1042,3318,9228952
877,735648611367784448,1024,3763,9228952
878,735635087207878657,2160,5708,9228952
879,735274964362878976,4586,12128,9228952
880,735256018284875776,811,3095,9228952
881,735137028879360001,890,2906,9228952
882,734912297295085568,479,2567,9228952
883,734787690684657664,5798,11655,9228952
884,734776360183431168,494,2343,9228952
885,734559631394082816,358,1384,9228952
886,733828123016450049,723,3328,9228952
887,733822306246479872,941,3415,9228952
888,733482008106668032,857,2898,9228952
889,733460102733135873,1150,3899,9228952
890,733109485275860992,15639,49733,9228952
891,732732193018155009,487,2255,9228952
892,732726085725589504,808,3319,9228952
893,732585889486888962,719,3387,9228952
894,732375214819057664,2301,7492,9228952
895,732005617171337216,4918,13797,9229395
896,731285275100512256,909,3252,9228952
897,731156023742988288,1148,3570,9228952
898,730924654643314689,1803,5692,9228952
899,730573383004487680,1936,4508,9228952
900,730427201120833536,949,3225,9228952
901,730211855403241472,966,3528,9228952
902,730196704625098752,1716,4474,9228952
903,729854734790754305,1026,3748,9229337
904,729823566028484608,1137,3682,9228952
905,729463711119904772,2112,5362,9228952
906,729113531270991872,290,1752,9228952
907,728986383096946689,745,2911,9228952
908,728760639972315136,1556,4336,9228952
909,728751179681943552,621,2567,9228952
910,728653952833728512,957,3084,9228952
911,728409960103686147,1838,4542,9228952
912,728387165835677696,884,3451,9228952
913,728046963732717569,1092,3972,9228952
914,728035342121635841,1525,4202,9228952
915,728015554473250816,1002,3826,9228952
916,727685679342333952,581,2761,9228952
917,727644517743104000,1604,5445,9228952
918,727524757080539137,1101,4149,9228952
919,727314416056803329,678,3086,9228952
920,727286334147182592,753,2853,9228952
921,727175381690781696,1255,3620,9228952
922,727155742655025152,1209,3353,9228952
923,726935089318363137,2228,6352,9228952
924,726887082820554753,1383,3557,9228952
925,726828223124897792,928,3333,9228952
926,726224900189511680,1051,4118,9228952
927,725842289046749185,2442,6577,9228952
928,725786712245440512,1261,3884,9228952
929,725729321944506368,1621,4836,9228952
930,725458796924002305,563,1311,9228952
931,724983749226668032,1181,3462,9228952
932,724771698126512129,571,2173,9228952
933,724405726123311104,1529,4907,9228952
934,724049859469295616,1635,4015,9228952
935,724046343203856385,514,2476,9228952
936,724004602748780546,1404,3860,9228952
937,723912936180330496,1139,3627,9228952
938,723688335806480385,2664,7097,9228952
939,723673163800948736,820,2816,9228952
940,723179728551723008,1709,4896,9228952
941,722974582966214656,1450,3808,9228952
942,722613351520608256,1503,4621,9228952
943,721503162398597120,1660,4270,9228952
944,721001180231503872,559,2368,9228952
945,720785406564900865,704,2881,9228952
946,720775346191278080,578,2272,9228952
947,720415127506415616,1376,3826,9228952
948,720389942216527872,2284,5916,9228952
949,720340705894408192,890,2646,9228952
950,720059472081784833,1030,3584,9228952
951,720043174954147842,1842,4614,9228952
952,719991154352222208,1607,4513,9228952
953,719704490224398336,1308,4213,9228952
954,719551379208073216,1726,4680,9228952
955,719367763014393856,692,2615,9228952
956,719339463458033665,1130,4142,9228952
957,719332531645071360,868,3204,9228952
958,718971898235854848,989,3224,9228952
959,718939241951195136,1600,4844,9228952
960,718631497683582976,7308,17528,9228952
961,718613305783398402,432,2273,9228952
962,718540630683709445,929,2258,9228952
963,718460005985447936,481,2524,9228952
964,718454725339934721,1390,4540,9228952
965,718246886998687744,452,1772,9228952
966,718234618122661888,919,3599,9228952
967,717841801130979328,551,2291,9228952
968,717790033953034240,997,2651,9228952
969,717537687239008257,1681,5363,9228952
970,717428917016076293,409,1494,9228952
971,717421804990701568,766,2912,9228952
972,717047459982213120,1755,5849,9228952
973,717009362452090881,879,3004,9228952
974,716802964044845056,1060,3989,9228952
975,716791146589110272,1467,7805,9228952
976,716730379797970944,398,1141,9228952
977,716447146686459905,5367,12109,9228952
978,716439118184652801,194,2219,9228952
979,716285507865542656,973,2579,9228952
980,716080869887381504,1725,6303,9228952
981,715928423106027520,803,2956,9228952
982,715758151270801409,1304,3447,9228952
983,715733265223708672,1549,4329,9228952
984,715704790270025728,518,2579,9228952
985,715696743237730304,1182,3642,9228952
986,715680795826982913,1461,3999,9228952
987,715360349751484417,1426,5075,9228952
988,715342466308784130,630,2816,9228952
989,715220193576927233,598,2238,9228952
990,715200624753819648,1709,4797,9228952
991,715009755312439296,1117,3849,9228952
992,714982300363173890,943,3458,9228952
993,714962719905021952,3879,6809,9228952
994,714957620017307648,1294,3848,9228952
995,714631576617938945,908,3044,9228952
996,714606013974974464,842,3374,9228952
997,714485234495041536,1022,2473,9228952
998,714258258790387713,676,2842,9228952
999,714251586676113411,772,3051,9228952
1000,714214115368108032,808,2130,9228952
1001,714141408463036416,1291,4036,9228952
1002,713919462244790272,730,3066,9228952
1003,713909862279876608,494,1765,9228952
1004,713900603437621249,668,2639,9228952
1005,713761197720473600,1250,4503,9228952
1006,713411074226274305,1198,4125,9228952
1007,713177543487135744,2614,6700,9228952
1008,713175907180089344,1344,4126,9228952
1009,712809025985978368,6137,17697,9228952
1010,712717840512598017,4544,11418,9228952
1011,712668654853337088,1110,3854,9228952
1012,712438159032893441,1434,4946,9228952
1013,712309440758808576,24,222,9228952
1014,712097430750289920,948,3498,9228952
1015,712092745624633345,820,2735,9228952
1016,712085617388212225,445,3043,9228952
1017,712065007010385924,574,2086,9228952
1018,711968124745228288,2114,7485,9228952
1019,711743778164514816,917,2636,9228952
1020,711732680602345472,3734,8153,9228952
1021,711694788429553666,16779,30538,9228952
1022,711652651650457602,833,3574,9228952
1023,711363825979756544,1025,3351,9228952
1024,711306686208872448,683,3079,9228952
1025,711008018775851008,562,2768,9228952
1026,710997087345876993,1274,4253,9228952
1027,710844581445812225,621,2370,9228952
1028,710833117892898816,484,2493,9228952
1029,710658690886586372,523,2157,9229395
1030,710609963652087808,2173,4463,9228952
1031,710588934686908417,1716,4208,9228952
1032,710296729921429505,674,2219,9228952
1033,710283270106132480,486,2014,9228952
1034,710272297844797440,1157,4181,9228952
1035,710269109699739648,1028,2214,9228952
1036,710153181850935296,820,2703,9228952
1037,710140971284037632,813,2544,9228952
1038,710117014656950272,1800,5065,9228952
1039,709918798883774466,1003,3256,9228952
1040,709901256215666688,95,612,9229337
1041,709852847387627521,1103,3259,9228952
1042,709566166965075968,1085,3286,9228952
1043,709556954897764353,986,3047,9228952
1044,709519240576036864,219,1396,9228952
1045,709449600415961088,522,2039,9228952
1046,709409458133323776,626,2444,9228952
1047,709225125749587968,525,2227,9228952
1048,709207347839836162,5229,11518,9228952
1049,709198395643068416,593,2287,9228952
1050,709179584944730112,615,1869,9228952
1051,709158332880297985,370,1886,9228952
1052,709042156699303936,1495,4375,9228952
1053,708853462201716736,597,1674,9228952
1054,708845821941387268,813,2756,9228952
1055,708834316713893888,459,1566,9228952
1056,708810915978854401,6319,15356,9228952
1057,708738143638450176,750,2561,9228953
1058,708711088997666817,649,2355,9228953
1059,708479650088034305,626,2365,9228953
1060,708469915515297792,738,2875,9228953
1061,708400866336894977,9165,14786,9228953
1062,708356463048204288,1211,3327,9228953
1063,708349470027751425,681,2203,9228953
1064,708149363256774660,1422,4014,9228953
1065,708130923141795840,788,3131,9228953
1066,708119489313951744,902,2497,9228953
1067,708109389455101952,507,1815,9228953
1068,708026248782585858,1765,4094,9228953
1069,707995814724026368,1023,2896,9228953
1070,707969809498152960,874,2505,9229338
1071,707776935007539200,878,3032,9228953
1072,707741517457260545,560,2305,9228953
1073,707738799544082433,2226,3756,9228953
1074,707693576495472641,921,3149,9228953
1075,707629649552134146,794,2380,9228953
1076,707610948723478529,5789,15765,9228953
1077,707420581654872064,638,2088,9228953
1078,707411934438625280,550,2132,9228953
1079,707387676719185920,1155,3239,9228953
1080,707377100785885184,986,3038,9228953
1081,707315916783140866,587,2307,9229338
1082,707297311098011648,717,2599,9228953
1083,707059547140169728,623,2419,9228953
1084,707038192327901184,725,2031,9228953
1085,707021089608753152,1241,3776,9228953
1086,707014260413456384,549,2133,9228953
1087,706904523814649856,7183,13554,9228953
1088,706901761596989440,529,1900,9228953
1089,706681918348251136,898,3054,9228953
1090,706644897839910912,995,2371,9228953
1091,706593038911545345,585,2002,9228953
1092,706538006853918722,1309,3222,9228953
1093,706516534877929472,940,2896,9228953
1094,706346369204748288,847,3200,9228953
1095,706310011488698368,7200,19712,9228953
1096,706291001778950144,440,1579,9228953
1097,706265994973601792,857,2540,9228953
1098,706169069255446529,2015,3618,9228953
1099,706166467411222528,1470,4770,9228953
1100,706153300320784384,347,1373,9228953
1101,705975130514706432,670,2883,9228953
1102,705970349788291072,807,2953,9228953
1103,705898680587526145,503,2204,9228953
1104,705591895322394625,1044,2942,9228953
1105,705475953783398401,838,2773,9228953
1106,705442520700944385,1476,4094,9228953
1107,705428427625635840,1534,3543,9228953
1108,705239209544720384,681,2794,9228953
1109,705223444686888960,726,2398,9228953
1110,705102439679201280,478,1984,9228953
1111,705066031337840642,558,2034,9228953
1112,704859558691414016,481,2091,9228953
1113,704847917308362754,1382,4737,9228953
1114,704819833553219584,903,2463,9228953
1115,704761120771465216,2662,6184,9228953
1116,704499785726889984,914,2683,9228953
